slot_id,section_id,slot_type,train_category,start_time,end_time,confidence
SLOT-000229,NDLS-GZB,goods_forecast,Goods Freight,2026-09-11 06:00:00,2026-09-11 06:38:00,0.77
SLOT-000230,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-11 07:45:00,2026-09-11 08:24:00,0.69
SLOT-000231,NDLS-GZB,goods_forecast,Goods Freight,2026-09-11 09:55:00,2026-09-11 10:29:00,0.74
SLOT-000232,NDLS-GZB,goods_forecast,Goods Freight,2026-09-11 12:04:00,2026-09-11 12:35:00,0.69
SLOT-000233,NDLS-GZB,goods_forecast,Goods Freight,2026-09-11 13:40:00,2026-09-11 14:10:00,0.68
SLOT-000234,NDLS-GZB,goods_forecast,Goods Freight,2026-09-11 15:14:00,2026-09-11 15:44:00,0.71
SLOT-000235,NDLS-GZB,goods_forecast,Goods Freight,2026-09-11 16:47:00,2026-09-11 17:21:00,0.68
SLOT-000236,NDLS-GZB,goods_forecast,Goods Freight,2026-09-11 19:01:00,2026-09-11 19:40:00,0.75
SLOT-000237,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-11 21:02:00,2026-09-11 21:33:00,0.67
SLOT-000238,NDLS-GZB,passenger_timetable,Superfast,2026-09-12 06:00:00,2026-09-12 06:25:00,0.98
SLOT-000239,NDLS-GZB,passenger_timetable,Express,2026-09-12 06:44:00,2026-09-12 07:01:00,0.98
SLOT-000240,NDLS-GZB,passenger_timetable,Passenger,2026-09-12 07:21:00,2026-09-12 07:38:00,0.98
SLOT-000241,NDLS-GZB,passenger_timetable,Passenger,2026-09-12 07:53:00,2026-09-12 08:17:00,0.98
SLOT-000242,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 08:44:00,2026-09-12 09:00:00,0.98
SLOT-000243,NDLS-GZB,passenger_timetable,Passenger,2026-09-12 09:24:00,2026-09-12 09:45:00,0.98
SLOT-000244,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 10:05:00,2026-09-12 10:28:00,0.98
SLOT-000245,NDLS-GZB,passenger_timetable,Express,2026-09-12 10:53:00,2026-09-12 11:09:00,0.98
SLOT-000246,NDLS-GZB,passenger_timetable,Passenger,2026-09-12 11:33:00,2026-09-12 11:53:00,0.98
SLOT-000247,NDLS-GZB,passenger_timetable,Superfast,2026-09-12 12:16:00,2026-09-12 12:32:00,0.98
SLOT-000248,NDLS-GZB,passenger_timetable,Express,2026-09-12 12:46:00,2026-09-12 13:10:00,0.98
SLOT-000249,NDLS-GZB,passenger_timetable,Express,2026-09-12 13:37:00,2026-09-12 14:01:00,0.98
SLOT-000250,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 14:21:00,2026-09-12 14:43:00,0.98
SLOT-000251,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 15:00:00,2026-09-12 15:17:00,0.98
SLOT-000252,NDLS-GZB,passenger_timetable,Express,2026-09-12 15:37:00,2026-09-12 15:59:00,0.98
SLOT-000253,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 16:27:00,2026-09-12 16:47:00,0.98
SLOT-000254,NDLS-GZB,passenger_timetable,Express,2026-09-12 17:12:00,2026-09-12 17:32:00,0.98
SLOT-000255,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 17:53:00,2026-09-12 18:13:00,0.98
SLOT-000256,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 18:30:00,2026-09-12 18:49:00,0.98
SLOT-000257,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 19:14:00,2026-09-12 19:29:00,0.98
SLOT-000258,NDLS-GZB,passenger_timetable,Passenger,2026-09-12 19:55:00,2026-09-12 20:15:00,0.98
SLOT-000259,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 20:30:00,2026-09-12 20:46:00,0.98
SLOT-000260,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-12 21:07:00,2026-09-12 21:22:00,0.98
SLOT-000261,NDLS-GZB,passenger_timetable,Superfast,2026-09-12 21:47:00,2026-09-12 22:02:00,0.98
SLOT-000262,NDLS-GZB,passenger_timetable,Special Express,2026-09-12 22:00:00,2026-09-12 22:20:00,0.95
SLOT-000263,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-12 23:26:00,2026-09-12 23:48:00,0.95
SLOT-000264,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-13 00:59:00,2026-09-13 01:18:00,0.95
SLOT-000265,NDLS-GZB,passenger_timetable,Special Express,2026-09-13 02:10:00,2026-09-13 02:32:00,0.95
SLOT-000266,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-13 03:27:00,2026-09-13 03:42:00,0.95
SLOT-000267,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-13 04:29:00,2026-09-13 04:48:00,0.95
SLOT-000268,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-13 05:38:00,2026-09-13 05:59:00,0.95
SLOT-000269,NDLS-GZB,goods_forecast,Auto Rake,2026-09-12 22:00:00,2026-09-12 22:28:00,0.84
SLOT-000270,NDLS-GZB,goods_forecast,Auto Rake,2026-09-12 22:58:00,2026-09-12 23:27:00,0.84
SLOT-000271,NDLS-GZB,goods_forecast,Auto Rake,2026-09-13 00:06:00,2026-09-13 00:39:00,0.83
SLOT-000272,NDLS-GZB,goods_forecast,Auto Rake,2026-09-13 01:10:00,2026-09-13 01:42:00,0.78
SLOT-000273,NDLS-GZB,goods_forecast,Coal/Mineral Rake,2026-09-13 02:17:00,2026-09-13 02:48:00,0.83
SLOT-000274,NDLS-GZB,goods_forecast,BoxN Freight,2026-09-13 03:21:00,2026-09-13 03:59:00,0.84
SLOT-000275,NDLS-GZB,goods_forecast,Container Freight,2026-09-13 04:29:00,2026-09-13 05:02:00,0.74
SLOT-000276,NDLS-GZB,goods_forecast,Coal/Mineral Rake,2026-09-13 05:38:00,2026-09-13 06:18:00,0.77
SLOT-000277,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-12 06:00:00,2026-09-12 06:36:00,0.73
SLOT-000278,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-12 08:16:00,2026-09-12 08:53:00,0.79
SLOT-000279,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-12 10:39:00,2026-09-12 11:11:00,0.69
SLOT-000280,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-12 12:25:00,2026-09-12 12:51:00,0.76
SLOT-000281,NDLS-GZB,goods_forecast,Goods Freight,2026-09-12 14:25:00,2026-09-12 15:02:00,0.72
SLOT-000282,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-12 16:33:00,2026-09-12 17:02:00,0.78
SLOT-000283,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-12 18:02:00,2026-09-12 18:30:00,0.65
SLOT-000284,NDLS-GZB,goods_forecast,Goods Freight,2026-09-12 20:07:00,2026-09-12 20:45:00,0.66
SLOT-000285,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-12 21:55:00,2026-09-12 22:30:00,0.75
SLOT-000286,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-13 06:00:00,2026-09-13 06:25:00,0.98
SLOT-000287,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-13 06:46:00,2026-09-13 07:11:00,0.98
SLOT-000288,NDLS-GZB,passenger_timetable,Express,2026-09-13 07:32:00,2026-09-13 07:47:00,0.98
SLOT-000289,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 08:13:00,2026-09-13 08:38:00,0.98
SLOT-000290,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-13 08:57:00,2026-09-13 09:13:00,0.98
SLOT-000291,NDLS-GZB,passenger_timetable,Express,2026-09-13 09:32:00,2026-09-13 09:57:00,0.98
SLOT-000292,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 10:13:00,2026-09-13 10:30:00,0.98
SLOT-000293,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 10:54:00,2026-09-13 11:09:00,0.98
SLOT-000294,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 11:23:00,2026-09-13 11:42:00,0.98
SLOT-000295,NDLS-GZB,passenger_timetable,Superfast,2026-09-13 11:57:00,2026-09-13 12:18:00,0.98
SLOT-000296,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-13 12:40:00,2026-09-13 13:03:00,0.98
SLOT-000297,NDLS-GZB,passenger_timetable,Superfast,2026-09-13 13:22:00,2026-09-13 13:47:00,0.98
SLOT-000298,NDLS-GZB,passenger_timetable,Express,2026-09-13 14:14:00,2026-09-13 14:31:00,0.98
SLOT-000299,NDLS-GZB,passenger_timetable,Superfast,2026-09-13 14:48:00,2026-09-13 15:09:00,0.98
SLOT-000300,NDLS-GZB,passenger_timetable,Superfast,2026-09-13 15:36:00,2026-09-13 16:00:00,0.98
SLOT-000301,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 16:25:00,2026-09-13 16:47:00,0.98
SLOT-000302,NDLS-GZB,passenger_timetable,Express,2026-09-13 17:06:00,2026-09-13 17:25:00,0.98
SLOT-000303,NDLS-GZB,passenger_timetable,Superfast,2026-09-13 17:49:00,2026-09-13 18:08:00,0.98
SLOT-000304,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 18:32:00,2026-09-13 18:54:00,0.98
SLOT-000305,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-13 19:09:00,2026-09-13 19:28:00,0.98
SLOT-000306,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 19:55:00,2026-09-13 20:17:00,0.98
SLOT-000307,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-13 20:37:00,2026-09-13 20:58:00,0.98
SLOT-000308,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-13 21:16:00,2026-09-13 21:34:00,0.98
SLOT-000309,NDLS-GZB,passenger_timetable,Passenger,2026-09-13 21:50:00,2026-09-13 22:10:00,0.98
SLOT-000310,NDLS-GZB,passenger_timetable,Special Express,2026-09-13 22:00:00,2026-09-13 22:15:00,0.95
SLOT-000311,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-13 23:10:00,2026-09-13 23:25:00,0.95
SLOT-000312,NDLS-GZB,passenger_timetable,Special Express,2026-09-14 00:20:00,2026-09-14 00:42:00,0.95
SLOT-000313,NDLS-GZB,passenger_timetable,Special Express,2026-09-14 01:52:00,2026-09-14 02:16:00,0.95
SLOT-000314,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-14 03:08:00,2026-09-14 03:33:00,0.95
SLOT-000315,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-14 04:25:00,2026-09-14 04:44:00,0.95
SLOT-000316,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-14 05:54:00,2026-09-14 06:10:00,0.95
SLOT-000317,NDLS-GZB,goods_forecast,Container Freight,2026-09-13 22:00:00,2026-09-13 22:39:00,0.79
SLOT-000318,NDLS-GZB,goods_forecast,Container Freight,2026-09-13 23:10:00,2026-09-13 23:39:00,0.84
SLOT-000319,NDLS-GZB,goods_forecast,Coal/Mineral Rake,2026-09-14 00:20:00,2026-09-14 00:58:00,0.73
SLOT-000320,NDLS-GZB,goods_forecast,BoxN Freight,2026-09-14 01:30:00,2026-09-14 02:06:00,0.82
SLOT-000321,NDLS-GZB,goods_forecast,BoxN Freight,2026-09-14 02:48:00,2026-09-14 03:28:00,0.81
SLOT-000322,NDLS-GZB,goods_forecast,Auto Rake,2026-09-14 03:58:00,2026-09-14 04:26:00,0.84
SLOT-000323,NDLS-GZB,goods_forecast,Auto Rake,2026-09-14 04:58:00,2026-09-14 05:30:00,0.85
SLOT-000324,NDLS-GZB,goods_forecast,Container Freight,2026-09-14 05:57:00,2026-09-14 06:33:00,0.82
SLOT-000325,NDLS-GZB,goods_forecast,Goods Freight,2026-09-13 06:00:00,2026-09-13 06:33:00,0.72
SLOT-000326,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-13 07:30:00,2026-09-13 08:07:00,0.67
SLOT-000327,NDLS-GZB,goods_forecast,Goods Freight,2026-09-13 09:27:00,2026-09-13 10:07:00,0.74
SLOT-000328,NDLS-GZB,goods_forecast,Goods Freight,2026-09-13 11:24:00,2026-09-13 11:56:00,0.75
SLOT-000329,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-13 13:22:00,2026-09-13 13:56:00,0.67
SLOT-000330,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-13 15:35:00,2026-09-13 16:01:00,0.8
SLOT-000331,NDLS-GZB,goods_forecast,Goods Freight,2026-09-13 17:01:00,2026-09-13 17:29:00,0.78
SLOT-000332,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-13 18:36:00,2026-09-13 19:13:00,0.71
SLOT-000333,NDLS-GZB,goods_forecast,Goods Freight,2026-09-13 20:22:00,2026-09-13 21:00:00,0.78
SLOT-000334,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-14 06:00:00,2026-09-14 06:16:00,0.98
SLOT-000335,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 06:44:00,2026-09-14 07:05:00,0.98
SLOT-000336,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 07:32:00,2026-09-14 07:52:00,0.98
SLOT-000337,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 08:07:00,2026-09-14 08:29:00,0.98
SLOT-000338,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 08:53:00,2026-09-14 09:09:00,0.98
SLOT-000339,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 09:31:00,2026-09-14 09:56:00,0.98
SLOT-000340,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 10:22:00,2026-09-14 10:43:00,0.98
SLOT-000341,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-14 10:58:00,2026-09-14 11:14:00,0.98
SLOT-000342,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 11:32:00,2026-09-14 11:57:00,0.98
SLOT-000343,NDLS-GZB,passenger_timetable,Express,2026-09-14 12:12:00,2026-09-14 12:37:00,0.98
SLOT-000344,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 13:05:00,2026-09-14 13:25:00,0.98
SLOT-000345,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 13:40:00,2026-09-14 14:04:00,0.98
SLOT-000346,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 14:21:00,2026-09-14 14:44:00,0.98
SLOT-000347,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 14:59:00,2026-09-14 15:17:00,0.98
SLOT-000348,NDLS-GZB,passenger_timetable,Express,2026-09-14 15:44:00,2026-09-14 16:01:00,0.98
SLOT-000349,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 16:22:00,2026-09-14 16:39:00,0.98
SLOT-000350,NDLS-GZB,passenger_timetable,Superfast,2026-09-14 16:59:00,2026-09-14 17:18:00,0.98
SLOT-000351,NDLS-GZB,passenger_timetable,Express,2026-09-14 17:44:00,2026-09-14 18:09:00,0.98
SLOT-000352,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 18:25:00,2026-09-14 18:40:00,0.98
SLOT-000353,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 18:57:00,2026-09-14 19:21:00,0.98
SLOT-000354,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 19:40:00,2026-09-14 19:57:00,0.98
SLOT-000355,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-14 20:11:00,2026-09-14 20:28:00,0.98
SLOT-000356,NDLS-GZB,passenger_timetable,Express,2026-09-14 20:43:00,2026-09-14 20:59:00,0.98
SLOT-000357,NDLS-GZB,passenger_timetable,Passenger,2026-09-14 21:24:00,2026-09-14 21:46:00,0.98
SLOT-000358,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-14 22:00:00,2026-09-14 22:24:00,0.95
SLOT-000359,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-14 23:29:00,2026-09-14 23:52:00,0.95
SLOT-000360,NDLS-GZB,passenger_timetable,Special Express,2026-09-15 00:54:00,2026-09-15 01:09:00,0.95
SLOT-000361,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-15 02:19:00,2026-09-15 02:44:00,0.95
SLOT-000362,NDLS-GZB,passenger_timetable,Special Express,2026-09-15 03:47:00,2026-09-15 04:09:00,0.95
SLOT-000363,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-15 04:54:00,2026-09-15 05:19:00,0.95
SLOT-000364,NDLS-GZB,goods_forecast,Container Freight,2026-09-14 22:00:00,2026-09-14 22:39:00,0.83
SLOT-000365,NDLS-GZB,goods_forecast,Container Freight,2026-09-14 23:14:00,2026-09-14 23:43:00,0.72
SLOT-000366,NDLS-GZB,goods_forecast,Auto Rake,2026-09-15 00:15:00,2026-09-15 00:50:00,0.85
SLOT-000367,NDLS-GZB,goods_forecast,Auto Rake,2026-09-15 01:28:00,2026-09-15 02:02:00,0.78
SLOT-000368,NDLS-GZB,goods_forecast,Container Freight,2026-09-15 02:38:00,2026-09-15 03:06:00,0.83
SLOT-000369,NDLS-GZB,goods_forecast,Auto Rake,2026-09-15 03:40:00,2026-09-15 04:11:00,0.77
SLOT-000370,NDLS-GZB,goods_forecast,BoxN Freight,2026-09-15 04:50:00,2026-09-15 05:28:00,0.82
SLOT-000371,NDLS-GZB,goods_forecast,Container Freight,2026-09-15 05:58:00,2026-09-15 06:36:00,0.75
SLOT-000372,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-14 06:00:00,2026-09-14 06:33:00,0.79
SLOT-000373,NDLS-GZB,goods_forecast,Goods Freight,2026-09-14 07:58:00,2026-09-14 08:25:00,0.77
SLOT-000374,NDLS-GZB,goods_forecast,Goods Freight,2026-09-14 10:05:00,2026-09-14 10:43:00,0.76
SLOT-000375,NDLS-GZB,goods_forecast,Goods Freight,2026-09-14 11:48:00,2026-09-14 12:17:00,0.74
SLOT-000376,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-14 13:47:00,2026-09-14 14:15:00,0.7
SLOT-000377,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-14 15:42:00,2026-09-14 16:08:00,0.74
SLOT-000378,NDLS-GZB,goods_forecast,Goods Freight,2026-09-14 17:43:00,2026-09-14 18:11:00,0.67
SLOT-000379,NDLS-GZB,goods_forecast,Goods Freight,2026-09-14 19:40:00,2026-09-14 20:12:00,0.7
SLOT-000380,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-14 21:52:00,2026-09-14 22:20:00,0.74
SLOT-000381,NDLS-GZB,passenger_timetable,Express,2026-09-15 06:00:00,2026-09-15 06:23:00,0.98
SLOT-000382,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 06:46:00,2026-09-15 07:11:00,0.98
SLOT-000383,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 07:38:00,2026-09-15 07:55:00,0.98
SLOT-000384,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 08:09:00,2026-09-15 08:29:00,0.98
SLOT-000385,NDLS-GZB,passenger_timetable,Superfast,2026-09-15 08:49:00,2026-09-15 09:06:00,0.98
SLOT-000386,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-15 09:20:00,2026-09-15 09:45:00,0.98
SLOT-000387,NDLS-GZB,passenger_timetable,Express,2026-09-15 10:12:00,2026-09-15 10:29:00,0.98
SLOT-000388,NDLS-GZB,passenger_timetable,Superfast,2026-09-15 10:44:00,2026-09-15 11:07:00,0.98
SLOT-000389,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-15 11:22:00,2026-09-15 11:43:00,0.98
SLOT-000390,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 12:05:00,2026-09-15 12:22:00,0.98
SLOT-000391,NDLS-GZB,passenger_timetable,Express,2026-09-15 12:43:00,2026-09-15 13:03:00,0.98
SLOT-000392,NDLS-GZB,passenger_timetable,Superfast,2026-09-15 13:23:00,2026-09-15 13:40:00,0.98
SLOT-000393,NDLS-GZB,passenger_timetable,Express,2026-09-15 13:55:00,2026-09-15 14:10:00,0.98
SLOT-000394,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-15 14:37:00,2026-09-15 14:59:00,0.98
SLOT-000395,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-15 15:19:00,2026-09-15 15:43:00,0.98
SLOT-000396,NDLS-GZB,passenger_timetable,Superfast,2026-09-15 16:08:00,2026-09-15 16:27:00,0.98
SLOT-000397,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 16:50:00,2026-09-15 17:06:00,0.98
SLOT-000398,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 17:31:00,2026-09-15 17:47:00,0.98
SLOT-000399,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 18:10:00,2026-09-15 18:32:00,0.98
SLOT-000400,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-15 18:59:00,2026-09-15 19:17:00,0.98
SLOT-000401,NDLS-GZB,passenger_timetable,Express,2026-09-15 19:32:00,2026-09-15 19:47:00,0.98
SLOT-000402,NDLS-GZB,passenger_timetable,Superfast,2026-09-15 20:14:00,2026-09-15 20:33:00,0.98
SLOT-000403,NDLS-GZB,passenger_timetable,Passenger,2026-09-15 20:51:00,2026-09-15 21:10:00,0.98
SLOT-000404,NDLS-GZB,passenger_timetable,Express,2026-09-15 21:27:00,2026-09-15 21:43:00,0.98
SLOT-000405,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-15 22:00:00,2026-09-15 22:21:00,0.95
SLOT-000406,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-15 23:26:00,2026-09-15 23:47:00,0.95
SLOT-000407,NDLS-GZB,passenger_timetable,Special Express,2026-09-16 00:35:00,2026-09-16 00:58:00,0.95
SLOT-000408,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-16 02:03:00,2026-09-16 02:24:00,0.95
SLOT-000409,NDLS-GZB,passenger_timetable,Special Express,2026-09-16 03:09:00,2026-09-16 03:24:00,0.95
SLOT-000410,NDLS-GZB,passenger_timetable,Special Express,2026-09-16 04:26:00,2026-09-16 04:46:00,0.95
SLOT-000411,NDLS-GZB,passenger_timetable,Special Express,2026-09-16 05:31:00,2026-09-16 05:52:00,0.95
SLOT-000412,NDLS-GZB,goods_forecast,Auto Rake,2026-09-15 22:00:00,2026-09-15 22:28:00,0.7
SLOT-000413,NDLS-GZB,goods_forecast,Auto Rake,2026-09-15 22:59:00,2026-09-15 23:29:00,0.82
SLOT-000414,NDLS-GZB,goods_forecast,Container Freight,2026-09-16 00:01:00,2026-09-16 00:37:00,0.77
SLOT-000415,NDLS-GZB,goods_forecast,Auto Rake,2026-09-16 01:22:00,2026-09-16 01:54:00,0.79
SLOT-000416,NDLS-GZB,goods_forecast,Auto Rake,2026-09-16 02:21:00,2026-09-16 02:48:00,0.83
SLOT-000417,NDLS-GZB,goods_forecast,Coal/Mineral Rake,2026-09-16 03:24:00,2026-09-16 03:59:00,0.75
SLOT-000418,NDLS-GZB,goods_forecast,Container Freight,2026-09-16 04:40:00,2026-09-16 05:07:00,0.78
SLOT-000419,NDLS-GZB,goods_forecast,BoxN Freight,2026-09-16 05:35:00,2026-09-16 06:11:00,0.81
SLOT-000420,NDLS-GZB,goods_forecast,Goods Freight,2026-09-15 06:00:00,2026-09-15 06:32:00,0.67
SLOT-000421,NDLS-GZB,goods_forecast,Goods Freight,2026-09-15 07:42:00,2026-09-15 08:12:00,0.76
SLOT-000422,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-15 09:27:00,2026-09-15 09:57:00,0.72
SLOT-000423,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-15 11:00:00,2026-09-15 11:35:00,0.67
SLOT-000424,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-15 13:12:00,2026-09-15 13:52:00,0.74
SLOT-000425,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-15 14:54:00,2026-09-15 15:20:00,0.73
SLOT-000426,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-15 16:42:00,2026-09-15 17:21:00,0.66
SLOT-000427,NDLS-GZB,goods_forecast,Goods Freight,2026-09-15 18:46:00,2026-09-15 19:20:00,0.75
SLOT-000428,NDLS-GZB,goods_forecast,Parcel Cargo,2026-09-15 20:50:00,2026-09-15 21:27:00,0.74
SLOT-000429,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 06:00:00,2026-09-16 06:22:00,0.98
SLOT-000430,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-16 06:37:00,2026-09-16 07:01:00,0.98
SLOT-000431,NDLS-GZB,passenger_timetable,Express,2026-09-16 07:22:00,2026-09-16 07:39:00,0.98
SLOT-000432,NDLS-GZB,passenger_timetable,Passenger,2026-09-16 08:04:00,2026-09-16 08:20:00,0.98
SLOT-000433,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 08:44:00,2026-09-16 09:07:00,0.98
SLOT-000434,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-16 09:22:00,2026-09-16 09:40:00,0.98
SLOT-000435,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 09:55:00,2026-09-16 10:18:00,0.98
SLOT-000436,NDLS-GZB,passenger_timetable,Passenger,2026-09-16 10:42:00,2026-09-16 11:02:00,0.98
SLOT-000437,NDLS-GZB,passenger_timetable,Passenger,2026-09-16 11:24:00,2026-09-16 11:45:00,0.98
SLOT-000438,NDLS-GZB,passenger_timetable,Passenger,2026-09-16 12:07:00,2026-09-16 12:22:00,0.98
SLOT-000439,NDLS-GZB,passenger_timetable,Express,2026-09-16 12:49:00,2026-09-16 13:09:00,0.98
SLOT-000440,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-16 13:24:00,2026-09-16 13:49:00,0.98
SLOT-000441,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 14:15:00,2026-09-16 14:34:00,0.98
SLOT-000442,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 14:54:00,2026-09-16 15:10:00,0.98
SLOT-000443,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-16 15:31:00,2026-09-16 15:50:00,0.98
SLOT-000444,NDLS-GZB,passenger_timetable,Express,2026-09-16 16:12:00,2026-09-16 16:36:00,0.98
SLOT-000445,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-16 16:53:00,2026-09-16 17:16:00,0.98
SLOT-000446,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 17:36:00,2026-09-16 17:56:00,0.98
SLOT-000447,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-16 18:24:00,2026-09-16 18:40:00,0.98
SLOT-000448,NDLS-GZB,passenger_timetable,Express,2026-09-16 19:05:00,2026-09-16 19:25:00,0.98
SLOT-000449,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 19:50:00,2026-09-16 20:09:00,0.98
SLOT-000450,NDLS-GZB,passenger_timetable,Vande Bharat,2026-09-16 20:31:00,2026-09-16 20:51:00,0.98
SLOT-000451,NDLS-GZB,passenger_timetable,Superfast,2026-09-16 21:09:00,2026-09-16 21:27:00,0.98
SLOT-000452,NDLS-GZB,passenger_timetable,Passenger,2026-09-16 21:45:00,2026-09-16 22:01:00,0.98
SLOT-000453,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-16 22:00:00,2026-09-16 22:23:00,0.95
SLOT-000454,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-16 23:10:00,2026-09-16 23:34:00,0.95
SLOT-000455,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-17 00:31:00,2026-09-17 00:52:00,0.95
SLOT-000456,NDLS-GZB,passenger_timetable,Mail/Express,2026-09-17 02:02:00,2026-09-17 02:19:00,0.95
SLOT-000457,NDLS-GZB,passenger_timetable,Special Express,2026-09-17 03:09:00,2026-09-17 03:24:00,0.95
