request_id,asset_id,department,section_id,defect_type,criticality,overdue_days,asset_stress_index,is_monsoon,days_since_last_inspection,failure_count_last_year,is_critical_defect,requested_window_start,requested_window_end,section_traffic_density
REQ-00168,AST-ENG-050,Engineering,MAS-AJJ,track_defect,High,49,0.424,0,73,2,False,2026-10-06 13:00:00,2026-10-06 16:00:00,44
REQ-00169,AST-SNT-140,Signal & Telecom,GHY-NJP,signal_fault,Medium,1,0.45,1,40,3,True,2026-09-25 11:00:00,2026-09-25 14:00:00,34
REQ-00170,AST-ENG-170,Engineering,NGP-BSL,track_defect,High,38,0.34,1,56,2,False,2026-09-23 11:00:00,2026-09-23 14:00:00,38
REQ-00171,AST-ENG-075,Engineering,ADI-BRC,track_defect,Medium,60,0.416,1,42,3,False,2026-09-17 23:00:00,2026-09-18 01:00:00,42
REQ-00172,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Medium,5,0.652,1,106,6,False,2026-09-07 04:00:00,2026-09-07 09:00:00,46
REQ-00173,AST-ENG-169,Engineering,NGP-BSL,track_defect,Medium,64,0.519,0,41,5,False,2026-10-05 23:00:00,2026-10-06 04:00:00,38
REQ-00174,AST-TRD-153,Traction Distribution,TVC-QLN,traction_fault,Low,6,0.473,1,109,4,False,2026-09-16 15:00:00,2026-09-16 19:00:00,35
REQ-00175,AST-SNT-175,Signal & Telecom,NGP-BSL,signal_fault,Low,27,0.402,0,54,3,False,2026-10-01 02:00:00,2026-10-01 05:00:00,38
REQ-00176,AST-TRD-143,Traction Distribution,GHY-NJP,traction_fault,Low,10,0.645,0,102,8,False,2026-10-04 00:00:00,2026-10-04 03:00:00,34
REQ-00177,AST-ENG-158,Engineering,BZA-VSKP,track_defect,Low,18,0.417,1,20,2,False,2026-09-12 00:00:00,2026-09-12 05:00:00,41
REQ-00178,AST-SNT-032,Signal & Telecom,HWH-BWN,signal_fault,Medium,13,0.598,0,52,6,False,2026-10-06 13:00:00,2026-10-06 15:00:00,46
REQ-00179,AST-SNT-113,Signal & Telecom,JP-AII,signal_fault,Low,55,0.583,1,53,6,False,2026-09-26 02:00:00,2026-09-26 06:00:00,35
REQ-00180,AST-TRD-130,Traction Distribution,ALD-MGS,traction_fault,Low,76,0.745,1,156,5,False,2026-09-24 23:00:00,2026-09-25 02:00:00,45
REQ-00181,AST-SNT-090,Signal & Telecom,LKO-CNB,signal_fault,Medium,51,0.601,1,48,5,False,2026-09-15 11:00:00,2026-09-15 13:00:00,40
REQ-00182,AST-TRD-143,Traction Distribution,GHY-NJP,traction_fault,High,0,0.604,1,89,8,False,2026-09-21 13:00:00,2026-09-21 16:00:00,34
REQ-00183,AST-SNT-066,Signal & Telecom,PUNE-DD,signal_fault,Low,70,0.326,0,41,4,False,2026-10-02 13:00:00,2026-10-02 16:00:00,38
REQ-00184,AST-TRD-167,Traction Distribution,BZA-VSKP,traction_fault,Low,70,0.694,1,98,6,False,2026-09-27 22:00:00,2026-09-28 03:00:00,41
REQ-00185,AST-ENG-014,Engineering,CSMT-KYN,track_defect,Low,53,0.595,1,43,2,False,2026-09-19 02:00:00,2026-09-19 05:00:00,48
REQ-00186,AST-TRD-095,Traction Distribution,LKO-CNB,traction_fault,Low,12,0.736,1,135,7,False,2026-09-17 11:00:00,2026-09-17 13:00:00,40
REQ-00187,AST-TRD-048,Traction Distribution,SBC-JTJ,traction_fault,Low,48,0.692,1,94,5,False,2026-09-21 13:00:00,2026-09-21 17:00:00,38
REQ-00188,AST-ENG-135,Engineering,GHY-NJP,track_defect,High,22,0.533,1,59,3,False,2026-09-25 00:00:00,2026-09-25 04:00:00,34
REQ-00189,AST-TRD-141,Traction Distribution,GHY-NJP,traction_fault,Medium,61,0.537,1,122,5,False,2026-09-14 00:00:00,2026-09-14 02:00:00,34
REQ-00190,AST-TRD-035,Traction Distribution,HWH-BWN,traction_fault,Medium,63,0.805,1,162,4,False,2026-09-19 13:00:00,2026-09-19 15:00:00,46
REQ-00191,AST-SNT-055,Signal & Telecom,MAS-AJJ,signal_fault,Low,10,0.911,1,45,5,False,2026-09-18 11:00:00,2026-09-18 14:00:00,44
REQ-00192,AST-SNT-091,Signal & Telecom,LKO-CNB,signal_fault,Medium,27,0.385,1,26,4,True,2026-09-11 23:00:00,2026-09-12 03:00:00,40
REQ-00193,AST-TRD-108,Traction Distribution,BPL-ET,traction_fault,Medium,34,0.671,0,142,5,False,2026-10-06 23:00:00,2026-10-07 02:00:00,41
REQ-00194,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,Low,69,0.767,0,164,7,True,2026-10-01 02:00:00,2026-10-01 07:00:00,45
REQ-00195,AST-SNT-068,Signal & Telecom,PUNE-DD,signal_fault,Low,44,0.808,1,47,7,True,2026-09-09 02:00:00,2026-09-09 04:00:00,38
REQ-00196,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Medium,59,0.56,1,46,4,False,2026-09-23 11:00:00,2026-09-23 14:00:00,38
REQ-00197,AST-ENG-159,Engineering,BZA-VSKP,track_defect,Low,15,0.366,1,30,4,False,2026-09-23 23:00:00,2026-09-24 01:00:00,41
REQ-00198,AST-SNT-138,Signal & Telecom,GHY-NJP,signal_fault,High,7,0.438,1,46,3,False,2026-09-25 23:00:00,2026-09-26 01:00:00,34
REQ-00199,AST-SNT-089,Signal & Telecom,LKO-CNB,signal_fault,Medium,86,0.261,0,54,1,False,2026-10-02 00:00:00,2026-10-02 05:00:00,40
REQ-00200,AST-ENG-075,Engineering,ADI-BRC,track_defect,Low,67,0.415,1,46,3,False,2026-09-21 00:00:00,2026-09-21 05:00:00,42
REQ-00201,AST-SNT-056,Signal & Telecom,MAS-AJJ,signal_fault,Medium,1,0.586,1,70,4,False,2026-09-30 00:00:00,2026-09-30 05:00:00,44
REQ-00202,AST-ENG-001,Engineering,NDLS-GZB,track_defect,Low,8,0.248,1,53,1,False,2026-09-30 11:00:00,2026-09-30 13:00:00,48
REQ-00203,AST-ENG-063,Engineering,PUNE-DD,track_defect,Low,75,0.396,1,59,2,True,2026-09-29 02:00:00,2026-09-29 04:00:00,38
REQ-00204,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,Low,37,0.657,0,142,5,False,2026-10-06 23:00:00,2026-10-07 01:00:00,48
REQ-00205,AST-TRD-036,Traction Distribution,HWH-BWN,traction_fault,Low,14,0.604,0,166,5,False,2026-10-01 04:00:00,2026-10-01 09:00:00,46
REQ-00206,AST-ENG-170,Engineering,NGP-BSL,track_defect,Low,73,0.373,1,52,2,True,2026-09-19 23:00:00,2026-09-20 04:00:00,38
REQ-00207,AST-SNT-128,Signal & Telecom,ALD-MGS,signal_fault,Low,20,0.328,1,43,1,False,2026-09-28 04:00:00,2026-09-28 08:00:00,45
REQ-00208,AST-TRD-107,Traction Distribution,BPL-ET,traction_fault,High,7,0.44,1,89,2,False,2026-09-19 04:00:00,2026-09-19 07:00:00,41
REQ-00209,AST-ENG-145,Engineering,TVC-QLN,track_defect,Low,6,0.758,1,47,7,False,2026-09-07 13:00:00,2026-09-07 18:00:00,35
REQ-00210,AST-SNT-103,Signal & Telecom,BPL-ET,signal_fault,Medium,9,0.488,1,51,3,True,2026-09-20 22:00:00,2026-09-21 01:00:00,41
REQ-00211,AST-TRD-071,Traction Distribution,PUNE-DD,traction_fault,Medium,12,0.779,1,108,8,False,2026-09-11 13:00:00,2026-09-11 16:00:00,38
REQ-00212,AST-TRD-143,Traction Distribution,GHY-NJP,traction_fault,Low,74,0.684,0,99,8,True,2026-10-01 02:00:00,2026-10-01 04:00:00,34
REQ-00213,AST-TRD-083,Traction Distribution,ADI-BRC,traction_fault,Medium,72,0.331,1,125,1,True,2026-09-26 00:00:00,2026-09-26 03:00:00,42
REQ-00214,AST-SNT-019,Signal & Telecom,CSMT-KYN,signal_fault,Low,38,0.69,1,49,6,True,2026-09-26 00:00:00,2026-09-26 05:00:00,48
REQ-00215,AST-ENG-134,Engineering,GHY-NJP,track_defect,Low,62,0.516,0,68,2,False,2026-10-04 00:00:00,2026-10-04 03:00:00,34
REQ-00216,AST-TRD-082,Traction Distribution,ADI-BRC,traction_fault,Medium,75,0.445,1,125,1,False,2026-09-21 11:00:00,2026-09-21 14:00:00,42
REQ-00217,AST-SNT-150,Signal & Telecom,TVC-QLN,signal_fault,Medium,68,0.661,1,39,7,False,2026-09-08 04:00:00,2026-09-08 08:00:00,35
REQ-00218,AST-TRD-179,Traction Distribution,NGP-BSL,traction_fault,High,44,0.725,1,131,8,False,2026-09-30 15:00:00,2026-09-30 19:00:00,38
REQ-00219,AST-TRD-177,Traction Distribution,NGP-BSL,traction_fault,Low,51,0.554,1,118,3,False,2026-09-11 11:00:00,2026-09-11 16:00:00,38
REQ-00220,AST-TRD-012,Traction Distribution,NDLS-GZB,traction_fault,Low,53,0.922,1,169,6,False,2026-09-24 04:00:00,2026-09-24 09:00:00,48
REQ-00221,AST-ENG-004,Engineering,NDLS-GZB,track_defect,High,58,0.69,1,56,5,False,2026-09-18 22:00:00,2026-09-19 02:00:00,48
REQ-00222,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,Low,80,0.319,1,32,2,True,2026-09-11 13:00:00,2026-09-11 18:00:00,42
REQ-00223,AST-ENG-099,Engineering,BPL-ET,track_defect,Low,23,0.528,1,34,5,False,2026-09-22 11:00:00,2026-09-22 14:00:00,41
REQ-00224,AST-SNT-138,Signal & Telecom,GHY-NJP,signal_fault,Low,5,0.404,1,32,3,False,2026-09-11 23:00:00,2026-09-12 01:00:00,34
REQ-00225,AST-ENG-075,Engineering,ADI-BRC,track_defect,High,18,0.372,1,49,3,False,2026-09-24 04:00:00,2026-09-24 09:00:00,42
REQ-00226,AST-TRD-046,Traction Distribution,SBC-JTJ,traction_fault,Low,33,0.488,1,85,5,False,2026-09-17 02:00:00,2026-09-17 07:00:00,38
REQ-00227,AST-TRD-022,Traction Distribution,CSMT-KYN,traction_fault,Low,51,0.428,1,162,2,False,2026-09-24 11:00:00,2026-09-24 13:00:00,48
REQ-00228,AST-SNT-128,Signal & Telecom,ALD-MGS,signal_fault,Low,73,0.335,1,41,1,True,2026-09-26 00:00:00,2026-09-26 02:00:00,45
REQ-00229,AST-ENG-145,Engineering,TVC-QLN,track_defect,Medium,6,0.712,1,65,7,False,2026-09-25 11:00:00,2026-09-25 16:00:00,35
REQ-00230,AST-TRD-179,Traction Distribution,NGP-BSL,traction_fault,Low,52,0.722,1,118,8,False,2026-09-17 13:00:00,2026-09-17 15:00:00,38
REQ-00231,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,Medium,43,0.461,1,46,3,False,2026-09-30 02:00:00,2026-09-30 07:00:00,38
REQ-00232,AST-SNT-137,Signal & Telecom,GHY-NJP,signal_fault,High,40,0.437,1,49,3,True,2026-09-26 11:00:00,2026-09-26 16:00:00,34
REQ-00233,AST-SNT-104,Signal & Telecom,BPL-ET,signal_fault,High,68,0.358,1,40,2,False,2026-09-17 13:00:00,2026-09-17 18:00:00,41
REQ-00234,AST-ENG-122,Engineering,ALD-MGS,track_defect,Low,3,0.467,1,34,2,False,2026-09-18 13:00:00,2026-09-18 17:00:00,45
REQ-00235,AST-ENG-169,Engineering,NGP-BSL,track_defect,High,53,0.534,1,28,5,False,2026-09-22 23:00:00,2026-09-23 01:00:00,38
REQ-00236,AST-SNT-139,Signal & Telecom,GHY-NJP,signal_fault,Low,2,0.572,1,33,4,False,2026-09-22 15:00:00,2026-09-22 18:00:00,34
REQ-00237,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,Medium,39,0.303,1,29,2,False,2026-09-08 11:00:00,2026-09-08 14:00:00,42
REQ-00238,AST-ENG-100,Engineering,BPL-ET,track_defect,Low,52,0.601,0,56,4,False,2026-10-06 22:00:00,2026-10-07 02:00:00,41
REQ-00239,AST-ENG-062,Engineering,PUNE-DD,track_defect,High,53,0.326,1,45,0,False,2026-09-14 22:00:00,2026-09-15 01:00:00,38
REQ-00240,AST-ENG-122,Engineering,ALD-MGS,track_defect,Low,44,0.507,1,44,2,False,2026-09-28 15:00:00,2026-09-28 19:00:00,45
REQ-00241,AST-TRD-096,Traction Distribution,LKO-CNB,traction_fault,Low,47,0.385,1,116,2,False,2026-09-30 23:00:00,2026-10-01 04:00:00,40
REQ-00242,AST-ENG-147,Engineering,TVC-QLN,track_defect,Medium,65,0.465,1,55,1,False,2026-09-18 04:00:00,2026-09-18 07:00:00,35
REQ-00243,AST-ENG-088,Engineering,LKO-CNB,track_defect,Low,37,0.402,1,20,2,False,2026-09-12 00:00:00,2026-09-12 02:00:00,40
REQ-00244,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,Low,15,0.669,0,139,5,False,2026-10-03 00:00:00,2026-10-03 02:00:00,48
REQ-00245,AST-SNT-162,Signal & Telecom,BZA-VSKP,signal_fault,Low,12,0.267,1,40,1,False,2026-09-27 11:00:00,2026-09-27 13:00:00,41
REQ-00246,AST-SNT-005,Signal & Telecom,NDLS-GZB,signal_fault,Medium,75,0.465,1,53,3,True,2026-09-13 23:00:00,2026-09-14 03:00:00,48
REQ-00247,AST-ENG-121,Engineering,ALD-MGS,track_defect,Low,31,0.555,1,66,4,False,2026-09-28 23:00:00,2026-09-29 04:00:00,45
REQ-00248,AST-TRD-107,Traction Distribution,BPL-ET,traction_fault,Low,74,0.359,1,94,2,False,2026-09-24 22:00:00,2026-09-25 00:00:00,41
REQ-00249,AST-ENG-135,Engineering,GHY-NJP,track_defect,Medium,78,0.518,1,49,3,False,2026-09-15 13:00:00,2026-09-15 15:00:00,34
REQ-00250,AST-ENG-133,Engineering,GHY-NJP,track_defect,Low,52,0.7,1,66,6,False,2026-09-28 22:00:00,2026-09-29 01:00:00,34
REQ-00251,AST-TRD-023,Traction Distribution,CSMT-KYN,traction_fault,Low,41,0.742,1,139,6,False,2026-09-23 04:00:00,2026-09-23 07:00:00,48
REQ-00252,AST-SNT-102,Signal & Telecom,BPL-ET,signal_fault,Medium,39,0.576,1,35,3,True,2026-09-15 15:00:00,2026-09-15 19:00:00,41
REQ-00253,AST-SNT-018,Signal & Telecom,CSMT-KYN,signal_fault,Low,58,0.419,1,58,1,False,2026-09-18 22:00:00,2026-09-19 03:00:00,48
REQ-00254,AST-TRD-141,Traction Distribution,GHY-NJP,traction_fault,Low,23,0.555,1,122,5,False,2026-09-14 13:00:00,2026-09-14 15:00:00,34
REQ-00255,AST-ENG-159,Engineering,BZA-VSKP,track_defect,Low,42,0.339,1,34,4,False,2026-09-27 00:00:00,2026-09-27 02:00:00,41
REQ-00256,AST-SNT-077,Signal & Telecom,ADI-BRC,signal_fault,Medium,79,0.412,1,36,2,False,2026-09-24 23:00:00,2026-09-25 01:00:00,42
REQ-00257,AST-TRD-141,Traction Distribution,GHY-NJP,traction_fault,Medium,5,0.575,1,120,5,False,2026-09-12 02:00:00,2026-09-12 07:00:00,34
REQ-00258,AST-TRD-130,Traction Distribution,ALD-MGS,traction_fault,Low,30,0.749,0,164,5,False,2026-10-02 15:00:00,2026-10-02 17:00:00,45
REQ-00259,AST-SNT-175,Signal & Telecom,NGP-BSL,signal_fault,Low,12,0.438,1,31,3,False,2026-09-08 11:00:00,2026-09-08 14:00:00,38
REQ-00260,AST-ENG-133,Engineering,GHY-NJP,track_defect,Medium,41,0.694,0,73,6,False,2026-10-05 23:00:00,2026-10-06 03:00:00,34
REQ-00261,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,Low,69,0.646,1,134,5,True,2026-09-28 13:00:00,2026-09-28 15:00:00,48
REQ-00262,AST-TRD-167,Traction Distribution,BZA-VSKP,traction_fault,Low,64,0.701,1,88,6,False,2026-09-17 00:00:00,2026-09-17 03:00:00,41
REQ-00263,AST-TRD-153,Traction Distribution,TVC-QLN,traction_fault,Low,76,0.438,0,126,4,True,2026-10-03 22:00:00,2026-10-04 00:00:00,35
REQ-00264,AST-TRD-117,Traction Distribution,JP-AII,traction_fault,Low,24,0.492,1,102,5,False,2026-09-14 22:00:00,2026-09-15 02:00:00,35
REQ-00265,AST-TRD-144,Traction Distribution,GHY-NJP,traction_fault,Low,0,0.307,1,122,2,False,2026-09-11 02:00:00,2026-09-11 06:00:00,34
REQ-00266,AST-ENG-076,Engineering,ADI-BRC,track_defect,Medium,37,0.314,1,20,3,False,2026-09-14 02:00:00,2026-09-14 06:00:00,42
REQ-00267,AST-TRD-120,Traction Distribution,JP-AII,traction_fault,High,51,0.604,1,151,5,False,2026-09-26 22:00:00,2026-09-27 02:00:00,35
REQ-00268,AST-SNT-054,Signal & Telecom,MAS-AJJ,signal_fault,Medium,22,0.426,0,41,2,True,2026-10-02 23:00:00,2026-10-03 04:00:00,44
REQ-00269,AST-SNT-104,Signal & Telecom,BPL-ET,signal_fault,Medium,36,0.379,1,42,2,True,2026-09-19 22:00:00,2026-09-20 01:00:00,41
REQ-00270,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Low,26,0.799,1,37,7,False,2026-09-19 02:00:00,2026-09-19 06:00:00,45
REQ-00271,AST-TRD-142,Traction Distribution,GHY-NJP,traction_fault,Medium,28,0.306,1,101,3,False,2026-09-09 02:00:00,2026-09-09 06:00:00,34
REQ-00272,AST-TRD-142,Traction Distribution,GHY-NJP,traction_fault,Low,59,0.323,0,124,3,False,2026-10-02 04:00:00,2026-10-02 09:00:00,34
REQ-00273,AST-SNT-019,Signal & Telecom,CSMT-KYN,signal_fault,Low,78,0.674,1,32,6,False,2026-09-09 00:00:00,2026-09-09 04:00:00,48
REQ-00274,AST-SNT-149,Signal & Telecom,TVC-QLN,signal_fault,Medium,30,0.548,1,29,7,False,2026-09-15 02:00:00,2026-09-15 05:00:00,35
REQ-00275,AST-TRD-084,Traction Distribution,ADI-BRC,traction_fault,Low,75,0.862,1,157,6,False,2026-09-21 22:00:00,2026-09-22 00:00:00,42
REQ-00276,AST-SNT-067,Signal & Telecom,PUNE-DD,signal_fault,High,59,0.317,1,50,0,False,2026-09-24 02:00:00,2026-09-24 06:00:00,38
REQ-00277,AST-ENG-001,Engineering,NDLS-GZB,track_defect,Medium,33,0.321,1,39,1,False,2026-09-16 22:00:00,2026-09-17 03:00:00,48
REQ-00278,AST-ENG-135,Engineering,GHY-NJP,track_defect,Medium,18,0.537,0,69,3,False,2026-10-05 11:00:00,2026-10-05 14:00:00,34
REQ-00279,AST-ENG-027,Engineering,HWH-BWN,track_defect,Low,21,0.427,1,20,2,False,2026-09-11 13:00:00,2026-09-11 17:00:00,46
REQ-00280,AST-SNT-030,Signal & Telecom,HWH-BWN,signal_fault,Low,31,0.298,1,15,1,True,2026-09-09 04:00:00,2026-09-09 09:00:00,46
REQ-00281,AST-ENG-052,Engineering,MAS-AJJ,track_defect,High,15,0.537,1,40,3,False,2026-09-22 02:00:00,2026-09-22 06:00:00,44
REQ-00282,AST-SNT-044,Signal & Telecom,SBC-JTJ,signal_fault,Low,10,0.806,1,59,7,False,2026-09-30 23:00:00,2026-10-01 02:00:00,38
REQ-00283,AST-ENG-025,Engineering,HWH-BWN,track_defect,Low,46,0.907,1,49,9,False,2026-09-16 00:00:00,2026-09-16 05:00:00,46
REQ-00284,AST-TRD-120,Traction Distribution,JP-AII,traction_fault,Low,17,0.634,1,144,5,False,2026-09-19 15:00:00,2026-09-19 20:00:00,35
REQ-00285,AST-TRD-165,Traction Distribution,BZA-VSKP,traction_fault,Low,58,0.609,0,179,3,False,2026-10-03 04:00:00,2026-10-03 08:00:00,41
REQ-00286,AST-TRD-141,Traction Distribution,GHY-NJP,traction_fault,Low,78,0.508,1,121,5,True,2026-09-13 23:00:00,2026-09-14 03:00:00,34
REQ-00287,AST-TRD-082,Traction Distribution,ADI-BRC,traction_fault,Low,69,0.467,1,121,1,True,2026-09-17 13:00:00,2026-09-17 18:00:00,42
REQ-00288,AST-ENG-147,Engineering,TVC-QLN,track_defect,Low,15,0.421,1,51,1,False,2026-09-14 15:00:00,2026-09-14 20:00:00,35
REQ-00289,AST-ENG-147,Engineering,TVC-QLN,track_defect,Medium,72,0.486,1,56,1,True,2026-09-19 15:00:00,2026-09-19 17:00:00,35
REQ-00290,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,Low,20,0.465,1,41,3,True,2026-09-25 04:00:00,2026-09-25 06:00:00,38
REQ-00291,AST-TRD-094,Traction Distribution,LKO-CNB,traction_fault,Medium,66,0.31,1,126,0,False,2026-09-29 11:00:00,2026-09-29 16:00:00,40
REQ-00292,AST-ENG-158,Engineering,BZA-VSKP,track_defect,Medium,76,0.405,1,37,2,False,2026-09-29 02:00:00,2026-09-29 07:00:00,41
REQ-00293,AST-ENG-025,Engineering,HWH-BWN,track_defect,High,53,0.899,1,60,9,False,2026-09-27 13:00:00,2026-09-27 16:00:00,46
REQ-00294,AST-ENG-026,Engineering,HWH-BWN,track_defect,Medium,30,0.353,1,43,4,False,2026-09-29 22:00:00,2026-09-30 03:00:00,46
REQ-00295,AST-TRD-119,Traction Distribution,JP-AII,traction_fault,Medium,16,0.587,1,143,5,False,2026-09-22 22:00:00,2026-09-23 03:00:00,35
REQ-00296,AST-SNT-151,Signal & Telecom,TVC-QLN,signal_fault,Medium,74,0.323,1,29,3,True,2026-09-18 02:00:00,2026-09-18 04:00:00,35
REQ-00297,AST-ENG-123,Engineering,ALD-MGS,track_defect,High,80,0.526,1,55,2,True,2026-09-28 15:00:00,2026-09-28 18:00:00,45
REQ-00298,AST-TRD-011,Traction Distribution,NDLS-GZB,traction_fault,High,30,0.681,1,101,6,False,2026-09-25 22:00:00,2026-09-26 02:00:00,48
REQ-00299,AST-ENG-076,Engineering,ADI-BRC,track_defect,High,65,0.279,1,16,3,False,2026-09-10 00:00:00,2026-09-10 02:00:00,42
REQ-00300,AST-ENG-097,Engineering,BPL-ET,track_defect,Medium,11,0.28,1,47,2,False,2026-09-30 11:00:00,2026-09-30 16:00:00,41
REQ-00301,AST-ENG-086,Engineering,LKO-CNB,track_defect,Medium,39,0.636,0,53,6,False,2026-10-01 04:00:00,2026-10-01 08:00:00,40
REQ-00302,AST-SNT-091,Signal & Telecom,LKO-CNB,signal_fault,High,29,0.435,1,25,4,True,2026-09-10 13:00:00,2026-09-10 18:00:00,40
REQ-00303,AST-ENG-014,Engineering,CSMT-KYN,track_defect,Low,35,0.528,1,34,2,False,2026-09-10 04:00:00,2026-09-10 08:00:00,48
REQ-00304,AST-SNT-090,Signal & Telecom,LKO-CNB,signal_fault,Low,71,0.603,0,65,5,False,2026-10-02 11:00:00,2026-10-02 16:00:00,40
REQ-00305,AST-ENG-015,Engineering,CSMT-KYN,track_defect,Low,58,0.572,1,33,5,False,2026-09-21 23:00:00,2026-09-22 03:00:00,48
REQ-00306,AST-TRD-011,Traction Distribution,NDLS-GZB,traction_fault,Medium,17,0.669,0,108,6,False,2026-10-02 02:00:00,2026-10-02 04:00:00,48
REQ-00307,AST-ENG-122,Engineering,ALD-MGS,track_defect,Low,27,0.483,1,26,2,False,2026-09-10 04:00:00,2026-09-10 07:00:00,45
REQ-00308,AST-SNT-104,Signal & Telecom,BPL-ET,signal_fault,Low,70,0.407,1,35,2,False,2026-09-12 15:00:00,2026-09-12 20:00:00,41
REQ-00309,AST-TRD-047,Traction Distribution,SBC-JTJ,traction_fault,Low,5,0.651,0,126,4,False,2026-10-02 22:00:00,2026-10-03 01:00:00,38
REQ-00310,AST-TRD-131,Traction Distribution,ALD-MGS,traction_fault,Low,71,0.525,1,101,4,True,2026-09-20 22:00:00,2026-09-21 00:00:00,45
REQ-00311,AST-SNT-173,Signal & Telecom,NGP-BSL,signal_fault,Low,45,0.738,1,53,6,False,2026-09-13 23:00:00,2026-09-14 04:00:00,38
REQ-00312,AST-ENG-134,Engineering,GHY-NJP,track_defect,Low,49,0.517,1,47,2,False,2026-09-13 11:00:00,2026-09-13 15:00:00,34
REQ-00313,AST-TRD-156,Traction Distribution,TVC-QLN,traction_fault,Medium,16,0.896,0,167,5,False,2026-10-02 02:00:00,2026-10-02 04:00:00,35
REQ-00314,AST-ENG-099,Engineering,BPL-ET,track_defect,Low,56,0.518,1,24,5,False,2026-09-12 15:00:00,2026-09-12 19:00:00,41
REQ-00315,AST-TRD-024,Traction Distribution,CSMT-KYN,traction_fault,Medium,0,0.539,1,112,5,False,2026-09-15 23:00:00,2026-09-16 03:00:00,48
REQ-00316,AST-TRD-120,Traction Distribution,JP-AII,traction_fault,Low,27,0.636,1,144,5,False,2026-09-19 02:00:00,2026-09-19 06:00:00,35
REQ-00317,AST-TRD-094,Traction Distribution,LKO-CNB,traction_fault,High,37,0.322,1,123,0,False,2026-09-26 04:00:00,2026-09-26 08:00:00,40
REQ-00318,AST-SNT-114,Signal & Telecom,JP-AII,signal_fault,Low,61,0.49,1,22,4,False,2026-09-09 04:00:00,2026-09-09 08:00:00,35
REQ-00319,AST-ENG-052,Engineering,MAS-AJJ,track_defect,Medium,63,0.581,1,28,3,False,2026-09-10 04:00:00,2026-09-10 08:00:00,44
REQ-00320,AST-SNT-101,Signal & Telecom,BPL-ET,signal_fault,Low,41,0.503,1,47,3,False,2026-09-19 22:00:00,2026-09-20 01:00:00,41
REQ-00321,AST-TRD-084,Traction Distribution,ADI-BRC,traction_fault,Low,78,0.914,1,148,6,True,2026-09-12 23:00:00,2026-09-13 02:00:00,42
REQ-00322,AST-SNT-092,Signal & Telecom,LKO-CNB,signal_fault,Low,1,0.558,1,31,5,False,2026-09-16 04:00:00,2026-09-16 07:00:00,40
REQ-00323,AST-SNT-089,Signal & Telecom,LKO-CNB,signal_fault,Low,48,0.343,1,48,1,True,2026-09-26 00:00:00,2026-09-26 04:00:00,40
REQ-00324,AST-TRD-096,Traction Distribution,LKO-CNB,traction_fault,Low,76,0.464,1,97,2,True,2026-09-11 11:00:00,2026-09-11 16:00:00,40
REQ-00325,AST-ENG-097,Engineering,BPL-ET,track_defect,Low,46,0.311,1,44,2,False,2026-09-27 23:00:00,2026-09-28 04:00:00,41
REQ-00326,AST-ENG-075,Engineering,ADI-BRC,track_defect,Low,56,0.365,1,54,3,False,2026-09-29 23:00:00,2026-09-30 04:00:00,42
REQ-00327,AST-ENG-109,Engineering,JP-AII,track_defect,Low,67,0.582,1,20,6,False,2026-09-07 11:00:00,2026-09-07 15:00:00,35
REQ-00328,AST-TRD-047,Traction Distribution,SBC-JTJ,traction_fault,Low,76,0.71,1,118,4,False,2026-09-24 13:00:00,2026-09-24 16:00:00,38
REQ-00329,AST-SNT-113,Signal & Telecom,JP-AII,signal_fault,Low,53,0.612,1,57,6,False,2026-09-30 23:00:00,2026-10-01 01:00:00,35
REQ-00330,AST-SNT-054,Signal & Telecom,MAS-AJJ,signal_fault,Low,7,0.479,0,40,2,False,2026-10-01 15:00:00,2026-10-01 17:00:00,44
REQ-00331,AST-SNT-089,Signal & Telecom,LKO-CNB,signal_fault,Low,23,0.258,1,46,1,False,2026-09-24 11:00:00,2026-09-24 16:00:00,40
REQ-00332,AST-SNT-162,Signal & Telecom,BZA-VSKP,signal_fault,Low,72,0.283,1,40,1,False,2026-09-27 11:00:00,2026-09-27 15:00:00,41
REQ-00333,AST-SNT-007,Signal & Telecom,NDLS-GZB,signal_fault,Medium,69,0.56,1,54,3,False,2026-09-21 13:00:00,2026-09-21 17:00:00,48
REQ-00334,AST-TRD-022,Traction Distribution,CSMT-KYN,traction_fault,High,55,0.422,1,159,2,False,2026-09-21 02:00:00,2026-09-21 05:00:00,48
REQ-00335,AST-ENG-136,Engineering,GHY-NJP,track_defect,High,6,0.706,1,48,8,False,2026-09-25 15:00:00,2026-09-25 20:00:00,34
REQ-00336,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Medium,46,0.668,0,131,6,False,2026-10-02 11:00:00,2026-10-02 14:00:00,46
